ID,Gender,Loyal,Age,Class,Flight distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
33649,Male,Yes,9,Eco,474,3,2,5,2,2,5,2,2,4,3,3,1,2,2,0,0,0
77924,Male,Yes,44,Business,214,1,0,1,5,1,5,5,4,2,5,5,5,5,5,83,142,0
72263,Female,Yes,40,Eco,919,2,1,1,1,2,3,2,2,2,2,3,4,3,2,0,0,0
8954,Female,Yes,51,Eco Plus,328,3,2,3,3,5,4,3,4,4,3,4,4,4,2,10,11,0
87355,Female,Yes,47,Business,3401,4,2,2,2,3,3,3,4,4,4,4,1,4,4,0,0,0
123575,Female,Yes,35,Business,1773,2,2,2,2,5,4,3,2,2,2,2,1,2,2,0,0,0
16109,Male,Yes,15,Business,725,3,5,5,5,3,3,3,3,4,1,3,1,4,3,11,8,0
16171,Female,Yes,44,Eco,277,5,3,3,3,5,5,5,4,4,3,3,5,2,5,420,407,1
7003,Female,Yes,35,Eco,234,3,5,5,5,3,4,3,3,1,5,1,1,3,3,0,0,1
80893,Female,Yes,12,Eco Plus,692,2,1,2,2,3,2,3,3,3,4,3,2,2,3,20,10,0
28494,Female,No,29,Business,2640,2,2,2,4,1,2,1,1,3,1,3,3,3,1,0,0,0
50917,Female,Yes,65,Eco,109,3,4,3,2,5,4,5,2,2,3,2,4,2,4,0,0,0
21835,Female,No,45,Business,503,3,3,3,5,4,3,4,4,5,2,4,5,5,4,8,3,0
129287,Female,Yes,54,Business,550,5,5,5,5,5,5,4,4,4,5,4,4,4,5,0,0,1
34040,Male,No,34,Eco,1608,2,3,3,3,1,2,1,1,1,2,5,2,2,1,0,0,0
15227,Male,Yes,52,Business,445,3,4,4,4,2,2,3,3,3,3,3,3,3,3,0,0,0
45462,Male,Yes,51,Eco,674,4,3,3,3,4,4,4,4,5,5,1,4,2,4,3,4,1
23651,Male,Yes,17,Business,212,5,4,5,5,2,5,2,2,3,3,5,4,4,2,0,0,1
3166,Male,No,24,Business,585,5,5,5,4,5,5,5,5,4,4,5,3,5,5,61,64,1
97893,Male,Yes,25,Business,616,3,3,3,3,4,4,4,4,5,2,5,3,5,4,0,0,1
8950,Male,Yes,23,Eco,328,1,1,1,2,3,1,3,3,4,3,2,1,3,3,22,55,0
128738,Male,Yes,7,Business,2521,4,2,4,3,4,1,1,4,3,3,3,1,4,1,0,0,0
19522,Male,Yes,41,Business,108,2,2,2,2,2,5,4,5,5,5,4,4,5,5,5,0,1
49810,Male,No,24,Eco,109,3,2,3,4,2,3,2,2,2,4,4,2,4,2,55,51,0
117810,Female,No,43,Eco,328,3,1,3,4,2,3,2,2,4,1,4,3,3,2,29,35,0
13900,Female,Yes,50,Business,3796,4,1,1,1,2,4,3,2,2,2,4,1,2,1,2,2,0
83458,Female,No,27,Eco,946,3,3,3,3,4,3,3,4,4,3,3,2,4,4,9,1,0
18795,Male,Yes,55,Eco,448,4,2,2,2,4,4,4,4,4,2,3,1,5,4,0,0,1
77148,Male,No,30,Business,1865,3,3,3,3,3,3,3,3,4,2,4,3,4,3,0,0,0
32243,Female,Yes,42,Eco,101,1,4,4,4,3,3,4,1,1,1,1,3,1,1,0,0,0
73847,Male,Yes,51,Business,1709,2,5,2,5,2,2,2,2,2,2,2,2,2,3,1,2,0
16324,Male,No,29,Eco,602,4,3,4,3,5,4,5,5,4,2,4,2,4,5,15,8,0
28241,Male,Yes,32,Eco,1009,4,5,4,3,1,4,1,1,3,5,5,3,4,1,0,0,0
4875,Female,Yes,48,Eco,500,3,5,5,3,2,5,4,1,1,5,1,4,1,5,19,18,0
104472,Female,No,22,Eco,1015,1,1,1,5,4,1,2,4,5,3,4,4,5,4,7,1,0
97545,Male,Yes,65,Eco,675,2,5,2,3,5,2,5,5,5,5,5,4,5,5,8,0,0
98836,Female,Yes,26,Eco,763,3,5,3,3,2,3,2,2,5,5,5,3,4,2,34,34,0
37067,Male,No,25,Business,1188,4,4,4,2,3,4,3,3,1,1,2,3,1,3,0,0,1
46191,Male,Yes,39,Business,3523,2,3,3,3,5,4,3,2,2,2,2,1,2,2,10,1,0
96663,Male,Yes,70,Eco,937,3,3,3,3,4,3,5,4,2,4,4,2,3,4,0,0,0
107055,Male,No,25,Eco,395,2,2,2,3,4,2,4,4,4,3,4,3,3,4,45,64,0
34774,Male,No,55,Eco,301,4,0,5,2,5,5,5,5,5,1,5,1,4,5,0,10,1
66611,Female,Yes,50,Eco,761,1,1,1,4,5,3,3,4,4,1,4,1,4,2,0,0,0
1683,Male,Yes,41,Business,2248,1,1,1,1,5,4,5,4,4,4,4,3,4,5,0,3,1
28616,Female,No,22,Eco,806,2,2,2,4,5,2,5,5,2,2,4,4,1,5,0,0,0
23449,Female,Yes,28,Eco,576,5,4,4,4,5,5,5,5,2,3,4,1,4,5,114,123,1
97529,Male,Yes,49,Eco,439,4,5,4,2,4,4,4,4,5,5,5,5,5,4,7,3,0
13206,Female,Yes,37,Eco Plus,419,3,1,3,3,1,3,1,1,4,2,3,2,3,1,0,0,0
7889,Female,Yes,48,Eco,910,1,5,1,5,2,4,5,2,2,1,4,4,2,5,0,6,0
9894,Male,Yes,39,Business,508,1,1,1,1,2,4,5,4,4,4,4,5,4,5,13,13,1
32898,Male,Yes,13,Eco,163,2,5,0,1,4,0,4,4,4,4,5,4,5,4,0,0,0
78516,Female,Yes,45,Eco,666,0,2,0,3,1,2,3,3,3,0,3,1,3,2,3,1,1
117114,Female,Yes,52,Eco,647,2,5,1,1,2,4,3,2,2,2,2,1,2,2,0,0,0
12272,Male,No,27,Eco,253,4,0,4,2,5,4,5,5,3,1,4,1,2,5,0,0,1
70700,Female,No,38,Eco,437,5,0,5,3,5,5,5,5,1,1,4,1,5,5,0,0,1
68363,Female,Yes,41,Business,2072,2,3,3,3,1,3,3,2,2,2,2,2,2,2,0,0,0
95351,Male,Yes,67,Eco,239,2,4,2,5,2,2,2,2,4,4,4,4,4,2,2,0,0
7388,Female,Yes,43,Business,522,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,10,1
173,Female,Yes,57,Business,227,1,1,1,1,2,5,4,5,5,5,5,4,5,4,10,10,1
119136,Male,No,57,Business,119,1,1,1,4,2,1,2,2,5,5,5,4,5,2,0,13,0
112944,Female,Yes,63,Eco,1242,4,3,3,4,3,3,4,5,5,3,5,1,5,4,35,32,0
99590,Male,Yes,58,Eco,895,1,4,2,5,5,2,5,5,3,4,5,3,5,5,0,0,0
42007,Female,Yes,55,Eco,106,5,3,3,3,2,3,4,5,5,5,5,5,5,3,0,4,1
40739,Male,Yes,57,Eco,584,4,1,1,1,4,4,4,4,1,4,4,1,1,4,0,0,1
96409,Male,Yes,15,Eco,1407,5,3,5,3,1,5,1,1,5,5,3,5,2,1,0,0,1
117253,Male,Yes,45,Eco,621,3,3,3,1,3,3,3,3,1,4,3,1,5,3,27,23,0
127514,Female,No,31,Eco Plus,1814,3,3,3,3,4,3,5,4,4,1,4,2,4,4,90,76,0
23495,Male,Yes,28,Business,303,3,5,3,5,4,3,4,4,5,2,4,5,5,4,0,0,0
88421,Male,Yes,51,Business,3438,3,3,5,3,5,4,4,4,4,4,4,4,4,5,7,1,1
79955,Female,Yes,50,Eco,550,2,1,1,1,1,4,4,2,2,2,2,4,2,3,0,0,0
51749,Male,Yes,16,Eco,370,2,1,2,3,5,2,5,5,1,4,3,1,3,5,0,0,0
40490,Female,Yes,14,Eco,175,2,5,2,4,3,2,3,3,5,3,4,3,4,3,0,0,0
66960,Female,Yes,40,Business,2139,4,4,4,4,5,5,4,4,4,4,4,5,4,3,0,0,1
83700,Male,Yes,58,Eco,577,2,4,2,5,1,2,1,1,4,2,4,5,4,1,0,0,0
91538,Male,No,42,Business,680,5,5,5,1,4,5,4,4,4,3,5,5,4,4,29,28,1
43971,Male,Yes,20,Eco,232,1,4,1,1,4,1,1,4,4,3,4,3,5,4,0,0,0
53067,Male,Yes,14,Eco,1208,5,1,4,2,3,4,3,3,1,2,3,3,2,3,0,0,1
103134,Female,Yes,51,Business,666,2,2,2,2,4,4,5,5,5,5,5,5,5,3,0,0,1
116790,Female,Yes,48,Eco Plus,362,2,5,2,3,4,5,5,5,5,2,5,4,5,4,0,0,0
80589,Female,Yes,42,Eco,1747,2,0,3,1,4,5,4,3,3,3,3,3,3,1,0,0,0
55181,Female,Yes,46,Business,1379,4,4,4,4,3,4,5,3,3,3,3,4,3,4,0,0,1
50789,Female,Yes,11,Eco,326,2,1,2,3,2,2,2,2,4,3,4,4,4,2,0,0,0
94455,Female,Yes,43,Business,239,1,1,1,1,3,5,4,5,5,5,5,4,5,5,11,10,1
13873,Female,No,27,Eco,578,3,0,3,5,1,3,1,1,5,1,5,2,5,1,0,20,0
82973,Female,Yes,36,Business,3918,3,3,1,3,2,5,4,4,4,4,4,3,4,4,0,0,1
91961,Male,Yes,66,Eco,2586,2,4,2,3,2,2,2,2,5,3,4,2,3,2,0,0,0
28733,Male,Yes,29,Eco,2149,1,1,1,1,1,1,1,1,3,1,2,2,3,1,0,0,0
49701,Male,Yes,36,Business,1538,0,1,1,4,3,3,4,3,3,3,3,4,3,4,0,2,1
94741,Female,Yes,39,Business,3762,3,4,3,4,5,3,2,3,3,3,3,2,3,1,46,44,0
13778,Female,Yes,47,Eco,925,4,3,3,3,1,4,3,4,4,4,4,2,4,2,0,0,0
62213,Male,Yes,9,Eco,2425,2,5,2,1,2,2,2,2,4,3,4,5,4,2,0,0,0
43033,Female,Yes,33,Eco,192,1,5,3,5,1,1,1,1,3,5,3,3,3,1,0,0,0
29236,Male,Yes,23,Business,1921,2,2,2,2,4,4,4,4,3,2,4,4,2,4,0,0,1
108786,Female,Yes,56,Business,406,3,1,1,1,1,3,2,3,3,3,3,1,3,1,12,1,0
52576,Female,Yes,61,Eco,160,5,3,3,3,3,5,3,5,5,5,5,2,5,2,0,0,1
40870,Female,Yes,31,Eco,558,4,3,4,4,1,4,1,1,3,1,4,2,4,1,0,0,0
101582,Female,Yes,49,Business,1099,4,4,4,4,2,4,4,2,2,2,2,4,2,4,102,101,1
51663,Female,Yes,23,Business,3480,4,3,3,3,4,4,4,4,3,5,4,2,4,4,10,8,0
2402,Female,No,23,Eco,641,2,4,2,3,1,2,1,1,4,2,4,2,3,1,0,0,0
118892,Male,Yes,43,Business,587,3,3,3,3,4,4,5,5,5,5,5,5,5,5,10,1,1
55775,Female,Yes,30,Eco,646,3,2,2,2,3,3,3,3,4,4,3,1,2,3,0,0,0
127071,Male,Yes,53,Business,325,5,5,5,5,5,4,5,5,5,5,5,3,5,5,0,0,1
66907,Male,Yes,33,Business,985,2,3,2,4,3,2,3,3,2,2,3,2,3,3,0,0,0
102230,Male,No,36,Eco,397,2,2,2,3,2,2,2,2,3,4,3,3,3,2,0,0,0
115422,Female,Yes,57,Business,3011,3,1,1,1,2,4,3,3,3,3,3,4,3,3,0,0,0
57556,Female,Yes,43,Business,1597,4,4,4,4,2,3,5,4,4,4,4,3,4,4,29,9,1
27857,Male,Yes,24,Eco,1448,5,2,5,3,3,5,3,3,3,4,4,1,3,3,0,4,1
15575,Male,Yes,39,Eco,292,2,1,1,1,2,2,2,2,4,3,2,3,4,2,0,0,1
68717,Male,Yes,69,Eco,237,1,5,0,5,4,0,4,4,5,2,5,4,4,4,0,0,0
87708,Male,Yes,28,Eco,591,2,3,2,4,5,2,5,5,1,3,3,2,3,5,65,47,0
53826,Male,No,26,Eco,191,4,0,4,4,3,4,4,3,1,3,4,5,3,3,34,28,0
49744,Male,No,37,Eco,109,4,0,4,2,5,4,5,5,4,1,4,2,5,5,0,1,1
112962,Male,Yes,28,Eco,1313,2,5,3,4,4,3,4,4,5,4,5,5,5,4,0,0,0
54024,Female,Yes,28,Eco,1091,2,5,2,3,3,2,3,3,3,4,5,3,2,3,0,0,0
61630,Male,Yes,52,Business,1504,1,1,1,1,3,5,5,4,4,4,4,5,4,5,7,0,1
70812,Female,No,24,Eco,624,5,5,5,3,4,5,4,4,5,2,5,4,5,4,0,0,1
30229,Male,Yes,22,Business,896,3,1,3,3,3,3,3,3,4,3,3,1,2,3,0,6,1
106216,Male,Yes,40,Business,471,5,5,5,5,3,4,4,5,5,5,5,4,5,4,16,6,1
116862,Female,No,16,Eco,651,2,4,2,3,3,2,5,3,3,4,5,5,5,3,36,29,0
48908,Male,Yes,30,Business,2115,1,1,5,1,4,4,5,4,3,5,1,1,1,4,2,0,1
29226,Male,Yes,12,Business,873,3,0,3,1,1,3,1,1,4,5,5,3,4,1,0,0,0
123935,Male,Yes,47,Eco,546,4,5,4,3,4,4,4,4,2,5,2,4,4,4,0,14,0
2337,Female,Yes,15,Eco,690,4,5,3,2,4,3,3,4,2,2,4,4,3,4,0,11,0
49119,Male,Yes,54,Business,110,4,4,4,4,4,4,1,4,4,4,4,4,4,5,0,0,1
62918,Female,Yes,55,Business,1586,1,1,1,1,3,4,4,4,4,4,4,4,4,3,0,0,1
101719,Female,Yes,64,Eco,986,4,4,4,4,4,2,4,5,2,5,4,4,5,4,134,121,0
92968,Male,Yes,15,Eco,1694,3,5,3,2,2,3,2,2,5,1,3,2,3,2,0,0,0
120462,Female,Yes,37,Eco,366,2,1,2,2,1,2,1,1,4,5,3,2,2,1,0,0,0
33485,Male,Yes,26,Business,2496,1,1,1,1,5,5,5,5,3,4,3,1,1,5,0,0,1
35925,Female,Yes,24,Business,2381,4,2,4,4,5,5,5,5,3,5,5,4,4,5,31,11,1
105574,Female,Yes,50,Business,577,5,5,5,5,2,4,4,4,4,4,4,4,4,5,0,0,1
31317,Female,Yes,25,Eco,680,2,5,2,2,2,2,2,2,5,3,5,5,4,2,0,0,0
55243,Male,Yes,10,Eco,1009,3,4,3,2,1,3,1,1,1,4,1,2,2,1,10,0,0
6340,Female,No,39,Business,296,5,5,5,1,5,5,5,5,5,4,5,4,4,5,31,65,1
111403,Female,Yes,12,Eco,1180,3,4,3,3,3,3,3,3,4,3,5,4,4,3,0,0,0
29658,Male,Yes,47,Eco,909,2,4,2,2,5,2,5,5,4,1,3,3,4,5,0,0,0
15795,Male,No,39,Business,282,3,3,3,3,4,3,3,4,3,5,2,4,3,4,0,0,1
96606,Female,Yes,53,Business,3640,5,5,5,5,2,5,5,5,5,5,5,4,5,5,0,5,1
60075,Female,Yes,32,Business,3473,4,4,4,4,4,4,4,4,3,4,5,4,4,4,0,0,1
10799,Female,Yes,44,Business,2340,1,1,1,1,4,4,4,5,5,5,5,3,5,5,0,0,1
90575,Male,Yes,48,Business,2263,3,3,3,3,4,4,5,5,5,5,5,5,5,4,32,21,1
125488,Female,Yes,67,Eco Plus,1417,4,5,5,5,1,4,2,4,4,4,4,1,4,3,0,0,1
4650,Female,Yes,47,Business,489,3,3,3,3,2,5,4,4,4,4,4,4,4,5,47,36,1
39117,Male,No,22,Eco,252,3,2,3,2,2,3,2,2,1,1,3,3,3,2,0,0,0
22220,Female,Yes,43,Eco Plus,606,5,3,3,3,2,2,3,5,5,5,5,2,5,2,32,20,1
79729,Female,Yes,17,Eco,762,3,5,2,4,3,2,3,3,3,3,5,4,5,3,79,74,0
127722,Male,Yes,41,Business,2231,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0,1
29921,Male,Yes,27,Business,399,3,5,5,5,3,3,3,3,4,2,4,1,3,3,0,0,0
79877,Male,No,25,Eco,1096,3,4,4,3,3,4,5,3,4,5,4,3,4,3,0,0,0
2958,Male,Yes,49,Business,2857,3,5,5,5,2,2,3,3,3,3,3,3,3,4,0,0,0
117950,Female,Yes,48,Business,3321,4,4,4,4,1,2,3,4,4,4,4,4,4,3,0,0,1
82166,Male,Yes,63,Eco,237,1,2,0,4,2,0,2,2,4,5,3,2,3,2,27,47,0
93014,Female,No,29,Eco,1524,2,2,2,4,2,5,5,2,1,4,3,5,1,5,173,195,0
6798,Male,Yes,67,Business,3462,4,3,3,3,2,3,3,4,4,3,4,2,4,2,7,6,0
24618,Female,No,35,Eco,666,2,4,3,3,5,3,3,5,2,2,4,1,4,5,0,26,0
121712,Male,Yes,54,Eco,683,3,5,3,3,2,3,4,2,3,4,5,5,4,2,0,0,0
33944,Female,No,31,Eco,1072,2,2,2,3,4,2,4,4,2,2,4,3,4,4,0,0,0
85952,Male,Yes,69,Business,3857,4,4,4,4,5,4,4,4,4,4,4,4,4,3,0,0,1
112366,Female,Yes,55,Business,862,1,1,1,1,4,4,4,5,5,5,5,3,5,3,5,0,1
8237,Male,Yes,61,Eco,530,4,2,4,3,4,4,3,4,1,2,4,1,3,4,0,0,0
59203,Female,Yes,39,Business,1440,5,5,5,5,5,5,5,5,5,5,5,4,5,5,0,0,1
110215,Male,Yes,52,Eco,1310,3,5,3,4,5,3,5,5,5,3,4,4,5,5,39,28,0
1358,Female,Yes,63,Business,113,5,2,5,5,5,5,5,5,5,5,5,3,5,3,0,0,1
70494,Female,Yes,42,Eco,867,4,2,2,2,5,1,3,5,5,4,5,1,5,5,0,0,1
15434,Female,No,26,Eco,164,5,4,4,2,2,4,2,2,2,1,2,4,5,2,0,0,1
42000,Female,No,26,Eco,116,1,0,1,4,3,1,2,3,4,4,4,2,4,3,0,0,0
33021,Female,Yes,17,Eco,101,5,5,5,5,4,5,4,4,5,1,5,2,2,4,0,0,1
119996,Male,Yes,57,Business,1733,5,5,4,5,2,5,4,4,4,4,4,3,4,5,0,0,1
93795,Female,No,18,Eco,1259,3,4,4,4,4,4,4,4,3,4,5,4,5,4,0,0,0
118304,Male,Yes,45,Business,602,1,1,2,1,4,5,4,4,4,4,4,3,4,4,0,0,1
52096,Female,Yes,65,Eco,351,2,5,4,5,5,5,4,1,1,4,1,4,1,4,0,0,0
18611,Male,Yes,36,Business,3361,2,1,1,1,4,3,3,1,1,1,2,3,1,1,0,0,0
124870,Female,Yes,18,Eco Plus,280,3,4,3,1,5,3,5,5,4,5,5,4,4,5,0,0,0
81118,Female,Yes,50,Business,991,3,2,2,2,2,3,3,3,3,3,3,1,3,2,6,7,0
33131,Female,Yes,38,Eco,216,3,4,3,2,2,3,2,2,4,2,3,3,5,2,0,0,0
105985,Female,Yes,17,Eco Plus,2295,2,1,2,3,5,2,5,5,2,2,3,4,4,5,31,21,0
96944,Female,Yes,46,Business,794,5,5,5,5,4,5,5,4,4,4,4,5,4,5,23,18,1
75378,Male,Yes,48,Business,2342,4,4,4,4,2,4,5,5,5,5,5,3,5,3,0,0,1
32562,Male,No,26,Eco,102,2,3,2,3,5,2,5,5,4,1,1,1,2,5,0,0,0
78990,Male,Yes,39,Business,2473,1,1,5,1,3,4,4,4,4,4,4,3,4,4,0,0,1
81127,Male,Yes,50,Eco,991,4,4,4,5,1,4,1,1,3,5,4,3,5,1,0,0,0
10021,Male,Yes,34,Eco Plus,534,3,2,3,3,3,3,3,3,4,5,4,1,4,3,120,111,0
15672,Male,Yes,40,Eco,617,4,3,3,3,4,4,4,4,4,2,2,1,5,4,0,0,1
70940,Male,Yes,31,Business,612,1,1,1,1,3,4,3,3,5,2,4,2,4,3,15,6,1
110436,Female,Yes,11,Eco,663,3,1,3,3,2,3,2,2,2,3,2,2,4,2,0,0,0
43083,Female,Yes,28,Eco,236,1,5,1,2,2,1,3,2,5,5,4,5,5,2,8,17,0
93724,Female,Yes,21,Eco,630,4,4,3,3,3,4,4,5,4,4,5,4,3,4,143,133,0
126591,Male,Yes,52,Business,1337,4,4,4,4,3,4,5,5,5,5,5,4,5,3,0,0,1
3121,Female,No,29,Eco,1013,5,4,4,1,3,4,3,3,3,5,1,1,4,3,0,0,1
26528,Female,No,21,Business,990,1,4,1,4,5,1,5,5,1,2,3,2,3,5,6,13,0
61714,Female,Yes,39,Business,3361,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0,0,1
43182,Female,No,22,Eco,282,4,3,4,2,3,4,3,3,3,2,3,1,3,3,0,0,0
38783,Female,No,25,Eco,353,1,4,1,3,2,1,2,2,4,3,3,2,3,2,0,0,0
116508,Male,Yes,55,Eco,296,3,5,2,5,1,2,4,1,5,3,5,4,5,1,5,0,0
55249,Female,Yes,8,Eco,1009,2,5,2,1,5,2,5,5,3,2,3,3,4,5,0,0,0
66348,Female,Yes,40,Eco,986,3,4,4,4,3,3,3,3,4,4,2,3,2,3,0,0,0
13511,Male,No,21,Eco,152,3,0,3,1,3,3,2,3,3,5,1,2,5,3,0,0,0
112000,Male,Yes,8,Eco Plus,770,2,1,1,1,2,2,2,2,3,1,3,2,3,2,103,120,0
111116,Female,Yes,52,Business,2119,3,3,3,3,2,5,5,5,5,5,5,4,5,5,39,24,1
28312,Female,Yes,42,Eco,867,5,5,5,5,3,5,1,5,5,5,5,4,5,2,0,0,1
82451,Male,Yes,44,Business,502,3,3,3,3,3,4,4,3,3,3,3,1,3,1,92,81,0
115719,Female,Yes,29,Business,2193,2,2,4,2,3,3,3,3,3,3,5,3,5,3,13,4,1
12893,Male,Yes,44,Business,2247,4,1,4,4,4,1,3,4,4,5,4,3,4,5,0,0,1
40687,Female,Yes,38,Business,590,1,1,3,1,3,3,4,4,4,4,4,5,4,4,4,0,1
74047,Female,No,20,Eco,1194,2,2,2,3,2,2,2,2,2,3,3,3,4,2,0,41,0
53293,Male,Yes,34,Eco,758,5,1,1,1,5,5,5,5,1,4,5,4,4,5,0,0,1
91009,Female,Yes,29,Eco,442,2,2,3,2,2,3,3,2,2,4,3,3,2,2,15,21,0
100677,Male,No,39,Eco,628,2,4,2,3,1,2,3,1,3,5,3,2,4,1,33,26,0
78300,Male,Yes,30,Eco,1598,1,4,1,2,1,1,1,5,3,4,4,1,4,1,978,970,0
35083,Female,Yes,41,Eco,1011,4,4,3,4,4,4,4,4,3,2,4,5,2,4,0,0,1
94183,Male,No,23,Eco,562,3,0,4,3,4,4,4,4,5,5,4,5,4,4,12,11,0
121599,Female,Yes,62,Eco,912,2,4,2,2,3,4,4,1,1,2,1,4,1,4,22,106,0
37385,Male,No,25,Eco,944,4,3,3,3,5,3,5,5,5,2,4,3,1,5,3,0,1
2228,Male,Yes,15,Business,1917,4,4,4,4,3,3,3,3,3,4,4,5,5,3,0,0,1
31306,Female,Yes,31,Eco,680,4,3,3,3,4,4,4,4,1,5,4,2,3,4,0,0,1
93206,Male,Yes,46,Business,1756,1,1,1,1,4,4,4,4,4,4,4,3,4,3,2,0,1
27249,Male,Yes,55,Eco Plus,1024,1,4,1,3,5,1,5,5,5,3,4,3,4,5,0,1,0
103216,Male,Yes,49,Business,462,5,5,5,5,3,5,5,4,4,4,4,5,4,3,23,2,1
35256,Female,No,47,Eco,1032,2,2,2,3,4,2,4,4,5,3,4,1,5,4,4,16,0
107879,Female,Yes,56,Eco,228,3,4,3,1,5,5,4,3,3,3,3,5,3,4,0,0,0
63030,Male,No,29,Eco,909,1,1,1,4,4,1,2,4,1,1,1,5,2,4,0,0,0
51422,Male,Yes,12,Eco Plus,308,3,4,3,2,1,3,1,1,2,3,1,1,5,1,0,0,0
20628,Male,Yes,26,Eco,783,3,2,3,3,3,3,3,3,1,2,2,1,3,3,3,0,0
55472,Female,Yes,52,Eco,1825,4,5,4,3,3,5,4,2,2,4,2,3,2,5,0,0,1
50738,Female,Yes,7,Eco,89,1,5,1,4,4,1,4,4,4,2,5,4,5,4,0,0,0
123855,Female,Yes,52,Business,3068,3,3,3,3,5,5,5,4,4,4,4,4,4,5,0,0,1
119860,Male,Yes,32,Eco,936,5,2,5,3,3,5,5,3,3,4,2,1,3,3,5,1,1
119163,Female,No,23,Eco,331,5,0,5,2,5,5,5,5,3,2,5,4,4,5,0,0,1
23017,Male,Yes,61,Eco Plus,528,3,4,3,1,4,3,4,4,3,5,4,4,4,4,0,0,0
83190,Male,Yes,47,Business,1823,1,1,1,1,5,4,5,3,3,3,3,3,3,5,0,0,1
42021,Female,Yes,45,Eco,241,4,2,4,2,1,1,4,4,4,4,4,1,4,4,0,0,1
1244,Female,Yes,56,Eco,164,3,2,3,4,4,4,4,3,3,3,3,3,3,3,0,0,0
17118,Male,Yes,10,Eco,821,4,3,4,4,5,4,5,5,4,3,3,2,4,5,31,39,1
70983,Male,Yes,40,Business,802,5,5,2,5,2,4,4,5,5,5,5,3,5,5,2,0,1
58931,Male,Yes,46,Eco,888,2,1,2,4,2,2,5,2,3,4,3,3,3,2,3,0,0
23682,Female,Yes,41,Eco,251,5,2,5,2,5,5,5,5,3,3,3,1,5,5,23,19,1
19239,Male,Yes,22,Business,3754,3,3,3,3,5,5,5,5,2,3,5,5,2,5,0,0,1
102901,Male,Yes,42,Eco,1037,4,5,4,1,5,4,5,5,4,4,4,3,5,5,0,0,0
119811,Male,No,38,Business,936,5,5,5,1,5,5,5,5,3,5,4,5,4,5,6,7,1
107467,Female,Yes,15,Eco,1121,3,4,3,3,3,3,3,3,4,3,5,5,4,3,16,25,0
71200,Female,Yes,23,Business,3679,2,2,2,2,4,4,4,4,5,4,4,3,4,4,23,10,1
9692,Male,Yes,57,Business,2517,4,2,2,2,1,4,3,2,2,2,4,3,2,1,18,0,0
87545,Female,Yes,52,Eco,782,2,4,2,3,2,5,4,5,5,2,5,5,5,5,0,0,0
74326,Female,No,21,Eco,1235,2,2,2,2,3,2,3,3,4,2,4,5,5,3,0,0,0
21783,Female,No,25,Eco,352,1,0,1,3,4,1,4,4,4,1,2,5,1,4,12,5,0
74517,Male,Yes,18,Business,1464,3,3,3,3,4,4,4,4,4,4,5,4,5,4,4,0,1
8620,Male,Yes,50,Business,280,2,2,2,2,2,4,4,4,4,4,4,4,4,3,9,21,1
60757,Female,Yes,29,Business,804,2,2,2,2,4,4,4,4,5,3,4,5,4,4,97,84,1
68979,Female,Yes,42,Eco,700,1,3,1,2,1,3,1,2,2,1,2,4,2,1,0,0,0
95762,Female,Yes,12,Eco,453,4,4,4,3,5,4,5,5,3,2,4,5,4,5,28,10,0
50466,Male,No,54,Eco,373,1,1,1,3,3,1,5,3,4,4,4,2,3,3,0,0,0
25782,Female,No,29,Eco,762,2,2,2,1,1,2,1,1,5,1,4,1,5,1,0,0,0
106996,Male,Yes,60,Eco,1036,3,5,3,2,2,3,2,2,3,5,4,3,5,2,4,7,0
56211,Male,No,15,Eco,1127,3,3,3,5,3,3,4,3,4,5,4,5,5,3,16,21,0
129071,Male,Yes,58,Business,2218,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,0,1
14886,Female,No,45,Eco,315,4,0,4,4,5,4,5,5,2,5,4,1,3,5,0,0,1
29705,Male,Yes,8,Eco,1542,2,4,2,5,1,2,1,1,3,2,4,5,5,1,4,11,0
52559,Female,Yes,56,Business,119,1,1,1,1,5,4,1,4,4,4,5,3,4,2,0,0,1
66995,Male,Yes,25,Business,1119,2,2,2,2,4,4,4,4,4,5,4,3,4,4,0,0,1
80379,Female,No,20,Eco,368,2,3,2,3,1,2,1,1,3,3,2,4,3,1,24,10,0
9623,Male,Yes,24,Eco Plus,229,1,3,3,3,1,1,3,1,2,2,4,3,4,1,4,0,0
80327,Female,Yes,26,Eco,746,3,4,3,5,3,1,1,5,5,4,5,1,4,1,202,213,0
20661,Female,Yes,31,Business,552,4,4,4,4,5,5,5,5,3,1,1,1,1,5,35,34,1
36961,Female,Yes,30,Business,3843,2,2,2,2,2,2,2,2,4,5,4,5,3,2,130,122,1
63161,Female,Yes,56,Business,337,0,1,1,1,5,5,4,3,3,3,3,5,3,4,0,0,1
127102,Male,Yes,57,Eco,370,5,1,5,4,2,5,2,2,1,5,3,1,3,2,8,0,1
4515,Female,Yes,49,Eco,435,2,5,4,1,4,4,4,1,1,4,1,3,1,4,5,0,0
